id	filename	md5	size	state
b7c23d21-c9b8-4d40-b32d-01a7081e5189	TCGA-AA-3675-01Z-00-DX1.9afbbb26-2574-46af-8154-5f39bab6f01a.svs	ed3533ce12164b7fbe87173999d4ce14	202032336	released
1ff0bc15-443f-4e8c-83fe-fa56ca98eb43	TCGA-A6-5661-01Z-00-DX1.bad2d858-11b4-4b9c-a720-daaae592cf48.svs	fc3c21d707a54c384dd65136c2528777	168764181	released
8e7617af-e4e7-451c-b32f-d48149f2e51a	TCGA-AY-A69D-01Z-00-DX1.94582A46-7470-4265-8371-23BC246431EE.svs	c323d4f8120a73d522040f50b4a7367d	633994446	released
140da01b-4b0d-4ae6-9dab-cb66ac9be3ea	TCGA-G4-6307-01Z-00-DX1.fff548a0-8bc8-428e-a4ce-3a5d0b3f060b.svs	f0e0bc81d3a2b0de429435ccfed3d595	722061487	released
6ba16a61-4677-4500-9082-43a49a5c4883	TCGA-G3-A5SK-01Z-00-DX1.11F1AC62-2C35-4767-9EEA-455157CBBC0B.svs	2bb6f40e622b028b8af4c883b57902ab	1772385551	released
b4a026a0-1926-4525-883c-bb01aa7790df	TCGA-5C-A9VH-01Z-00-DX1.18769042-494B-4C71-9CF9-6A787844A5AA.svs	2f9e02882bae1d1e2ac5101b4710d071	677563183	released
cac986bc-9acd-40f4-a6fb-6e56e1168540	TCGA-YD-A9TA-01Z-00-DX2.702FBD47-C816-4622-A5F4-DEE100169B82.svs	a5a950d185b4ecb1c123f0ffff785bf2	1515763541	released
97f75edf-49d6-4a92-9ec2-1af1450b7fac	TCGA-EE-A29D-01Z-00-DX1.20E820A1-6292-4717-ACAC-9797321FDE2A.svs	b75b485ef830d57f5a6b3059bfb1299b	940530497	released
7b479dc4-ede8-4c6b-bbfb-0953ae882309	TCGA-DD-A4NV-01Z-00-DX1.E8306B87-3CBA-4FF8-90B2-9404CBF8941B.svs	6066b1ff1348d1b7f4860a5500523c93	1264838938	released
782b0329-d348-48e5-9a17-e9cc3ca12884	TCGA-DD-AACQ-01Z-00-DX1.4C609D72-77F6-416E-AC21-40FD85E83D7A.svs	fdc00916f2b08569028c6b5efcad5508	358143621	released
05ede917-2942-43aa-b23b-c3bd6fd00de9	TCGA-BW-A5NO-01Z-00-DX1.55133D96-C98B-4E7F-9DC0-8761031C7C93.svs	9226f49cbbd15c2870550d3ab4a8eb81	1423509511	released
31b4adbf-54fb-4742-8bbd-a97180514af0	TCGA-DD-A113-01Z-00-DX2.E4CE9495-B15C-41B8-862A-C30383CCD3A6.svs	257812c5efbd5b2abf66fc59e3efc275	1600048372	released
459db22c-06cb-4e2b-b5c1-7ebadc4551b9	TCGA-BC-A216-01Z-00-DX1.6B5FFDF4-3E96-4B6A-8E1E-F4567CA04FCE.svs	c9472d6c079c19b26f5d0e6eeb1f2342	734326102	released
1e692798-c770-4f61-956d-068d06e3e2d0	TCGA-EE-A185-01Z-00-DX1.EAFE650B-CA96-4C0A-8390-FB3043DD3AB1.svs	d0c0f8a519ae1a770133cfa347d8d272	1659771063	released
6f523ee3-e71c-4c7e-a9de-47f8ab119ebe	TCGA-GN-A8LL-06Z-00-DX1.DABC3E96-ECF2-4FA2-AC0F-B7D75DCD0EE5.svs	4daca47bf10e549a54cc42f4e9aaf889	2104033587	released
5fd0fe63-6d77-488c-8cfd-9c60156b71ec	TCGA-EE-A2GD-01Z-00-DX1.5B1A9F5D-96DC-4E66-9162-A58564B06322.svs	357434fe5ba566fe99424b1efe95d8e4	1501476055	released
076b4dc3-c521-4bee-88f1-e280da753113	TCGA-D9-A149-01Z-00-DX1.D6073E77-0039-41F9-A1C7-F599188585B0.svs	f6bd05469fa0acc2f2766b382233a1a9	1330898413	released
7886d2fa-6905-4081-a994-f2d6ef126851	TCGA-EE-A2MS-06Z-00-DX1.76FF55CE-10D0-4A93-AB1D-81AFB910410B.svs	64af6b2f9feb6b262958f4f3b807fe44	2905091386	released
550eeb48-be7f-4c70-9793-d26f2b100a76	TCGA-EE-A2M7-01Z-00-DX1.9BC4B066-11FD-4606-8D2D-66757BD5C0AD.svs	e1d1bc1486bc0c10d3dc36262c667280	1216333637	released
7f175fb0-85a7-4d32-93f6-06ee9cc24068	TCGA-LH-A9QB-01Z-00-DX1.35EEC610-82D4-45E0-82F5-A93BD59718B6.svs	af67a9f288ebbdf382df251ec790d447	1697832793	released
57e1a5b9-2e99-4fe7-9f48-6ea84b6097d7	TCGA-D3-A51G-06Z-00-DX1.4AE56306-4049-4854-82FD-8445F872D05F.svs	7d8afff4f52450d4ad2a666553b450bd	982732666	released
d6f0b6a0-77ea-41a0-bb00-fab7f8f3d3cc	TCGA-F9-A7Q0-01Z-00-DX1.D7C7E174-CBB3-4489-A327-3C4000CA53B1.svs	3b098de335075eda849130e4ec5bc714	946694677	released
4cb1ee48-f2d8-4738-addc-f438c28e7293	TCGA-IZ-8195-01Z-00-DX1.CC45F225-99E9-437C-8105-5B6F1D87C200.svs	90f04d0d774adad0508d7dc568523d1f	1151286613	released
0d19a8cb-f46d-43c4-8ce7-d343fbd7067c	TCGA-KV-A6GE-01Z-00-DX2.994052CD-6514-479D-9264-798CEC620777.svs	ab19a2a685d13dd2e286e5a917d40754	1784443673	released
665ac383-cc32-4f1e-bca2-66c9d4a6e0eb	TCGA-P4-AAVK-01Z-00-DX1.D23DE669-A54A-4921-AB4C-398A2ED7CB93.svs	6f48610bf13f8af954d61c8258444121	1622603457	released
e463f5a1-8993-44cc-989a-a34f8516c7dd	TCGA-UZ-A9Q0-01Z-00-DX1.D81A8109-505F-4929-B723-D4AB6404C712.svs	2ec2ec647851802998e4fd1d23572d9d	1118476911	released
9b5673d9-11cb-4ca7-bd73-41f4b255ffe9	TCGA-A4-8311-01Z-00-DX1.FB9D31D4-051B-48E6-BCDB-918EF8B88895.svs	b8608054dcae31c42cd307931f215a06	91568080	released
91d7664a-3bfb-4245-af66-106d6cd9ac00	TCGA-2Z-A9JQ-01Z-00-DX1.2B60CD27-C443-46D3-80E2-EAAE2EF81C90.svs	f536a95ad000368e6831774691b166fa	384406826	released
67137e6e-4ff2-48bd-af41-c65db38e3e81	TCGA-G7-6792-01Z-00-DX1.450a6858-3f25-4d1e-a6f5-67289e33e3de.svs	5e427209633e8af880969e4109db5913	1058629967	released
b7076adc-a049-4cd0-a010-eaab28aa1421	TCGA-VD-A8KM-01Z-00-DX1.1D881A73-FE65-4CC3-AA03-4F4BC168205A.svs	5d922af1e33a6b5e4dc4c585adebcbb9	504861262	released
5fa1b9b1-746d-4e85-a41d-11402620c838	TCGA-WC-AA9A-01Z-00-DX1.623129B9-6420-4844-8E29-0D2C788CDC88.svs	e2ab12611c46d3f5c51eaafcb824b765	998302187	released
73b9bdcb-d8a7-4459-bb9a-d6e677a9ca70	TCGA-V4-A9EO-01Z-00-DX1.F918F843-0A2E-4ECF-953F-D61269F077E7.svs	512cfc372489007be5753aa7cad30cd4	2345468857	released
97dca8c7-87db-4f46-807b-45eb0fc0dc67	TCGA-V4-A9F4-01Z-00-DX1.1AC1A857-BF91-4872-91B7-CCFCFBF3AA11.svs	c74375c8ea542278ca146a30663d4bd9	1024461143	released
8726dfd3-7ad5-4931-a038-5e88ee7b0358	TCGA-G3-AAV5-01Z-00-DX1.C61A5C6A-9BF2-4AAB-8203-B4896570C1AB.svs	dd799a55844f06e9d164078f6d06c606	2066114871	released
4251a5fe-7459-446e-9563-f7dc74347989	TCGA-PJ-A5Z8-01Z-00-DX1.84E38F4E-BCF7-4383-AFEC-67C2C15DD3CF.svs	ddc7ff4af4f34e445751e4fc4584b755	1266225547	released
2f2d5a78-44a8-444a-b7a2-331b07b4755d	TCGA-W3-AA1Q-01Z-00-DX1.EC1690AB-35AD-47EE-BD1C-8C6C56715B75.svs	1569f6aba9ae98d4947026f7850e0b5a	1096854711	released
3df171ec-93c1-4c56-b56e-fca128f130a1	TCGA-EE-A3AA-01Z-00-DX1.8AAA0943-A542-4FA7-A649-AD79CEE24458.svs	1e37850a8ac63b8278dd8e565cf169df	811347479	released
86e2a03b-1373-4d08-9162-5faf8a1393a0	TCGA-EE-A2M8-01Z-00-DX1.E06EBE5D-184E-40A2-8527-8EBC59409990.svs	1a727b4dd59d4a6a26d65c26aa64104c	658789017	released
e4b85751-d77c-4d30-8d54-4797054ef75b	TCGA-V4-A9EI-01Z-00-DX1.2D27A195-FB57-4CD0-9B86-032A0EDFEEC0.svs	13b9e25f15d9bcf225d0430c5302046c	943598539	released
58425e34-a7c6-4d4a-8bc7-b76a3601e666	TCGA-CI-6622-01Z-00-DX1.58a0f078-4076-4c27-aabd-7a169ead5356.svs	abeb2a6ee44e221fef3238efe4c52d01	169872925	released
51c876e6-c69f-4941-9a46-e70f152f0287	TCGA-EI-6511-01Z-00-DX1.91431e0b-91c6-4ab1-8ab6-e8967ff482ae.svs	312331140d904fda6b96749c5f13bf00	772345519	released
2d8f32f9-bb04-46cd-8d63-91b591e9b8b3	TCGA-AG-3883-01Z-00-DX1.2a21ffb1-8a60-4424-b74d-4c85b7894953.svs	df6fd2223157be728088ed1876c11814	379449218	released
7e5d07eb-dbc5-4b86-96e3-d4e8f880b68e	TCGA-AG-3605-01Z-00-DX1.27c26401-3e5b-484d-946d-0f508b979572.svs	d63c56bbb36606c81432067efd5f9a55	334658896	released
777e6451-f729-4de3-8ff5-6a9e8c671246	TCGA-AG-3894-01Z-00-DX1.8298d187-0f8f-44da-bc51-651a55de4b9e.svs	e4484659589b499e89d2729cc5e865fa	190341884	released
47e5a3e4-904e-4b72-abca-14ae4ca95b1b	TCGA-KN-8430-01Z-00-DX1.8192F868-A504-44E0-929B-7527EB37ECAB.svs	a60abb459b90bfce76c871e842ed7151	2212101927	released
b91b7b9c-bf6f-4949-bc56-71ce9300f831	TCGA-KM-A7QB-01Z-00-DX1.CC441A0F-8A5C-4406-8A8D-86CB62E7B114.svs	ce27e23452c367c09bcbca7d56f2a227	1125133081	released
bbcdc726-723e-4c15-b278-1e491e5c3d39	TCGA-KL-8336-01Z-00-DX1.bfba9373-efa8-4573-8ee6-8ac961f0b65a.svs	95e97d430db6bc89a44a9a05ebe851e4	1245812512	released
7225d88e-38a1-472d-b345-fb05ab1e3a99	TCGA-KN-8429-01Z-00-DX1.473181A7-5F6A-4B68-B6E0-44EF34F67DA0.svs	a6a83e99cae49a7cc296e6a2e7a0201b	2050278313	released
771ddb1d-1d05-4a32-bb01-6355558965af	TCGA-UW-A72T-01Z-00-DX1.1F6EC843-0D4C-4231-99D2-82174C9FF94D.svs	e591d95f1cd0d34f00d818acbd7e6cce	1010481802	released
1af76737-3140-4344-97df-e883ae6e1368	TCGA-BQ-7045-01Z-00-DX1.787c4448-040f-42f3-a51e-6564a935a5b6.svs	5435dd732cb774b432732c889a582a05	1889990716	released
be8e6d99-3d76-451f-a393-dee02a3413f3	TCGA-O9-A75Z-01Z-00-DX1.BC6BD21E-6875-4182-B143-B1F656229416.svs	4fcd798388eeb25c44ab7bb8f660b330	1708490701	released
03b86f9c-97db-4b38-b514-96a73bb5276d	TCGA-HE-7128-01Z-00-DX1.29FBDF7D-24CE-44F8-B72F-1A403042F8E2.svs	acbed7142416d550d510d1dc3cc7dbc3	595890682	released
edc04618-be2a-4f81-8c24-c158f4b887a4	TCGA-DW-7840-01Z-00-DX1.797DFE79-C506-4F49-812F-B19F3C440D7A.svs	83b3c3b45fa1e4b361f9bd30b7b09279	778639077	released
1bf98886-6ac4-49ec-9fd9-4ed19fca7eb9	TCGA-A4-A772-01Z-00-DX1.E703D8D9-5CEF-4AA7-AAE4-897833BBA278.svs	2428d474bfe3f6b6cc01972c9dae9f90	103784254	released
a1094313-1b37-4cd3-94ed-2da8ec01e3f5	TCGA-G7-A8LD-01Z-00-DX1.1CC1D9FD-11D7-4E38-8AB7-34BF23C95D65.svs	9b5183db595c2b816bbf2df03fe3c6a6	1799068551	released
f15ce50f-bc95-4f18-9b89-0a8b13b78b3b	TCGA-V4-A9ET-01Z-00-DX1.D9386E86-5C0A-4C0B-BF30-CA87A2BE9AB3.svs	9afe76d77c9a5cf7d64d396c06788345	1204890363	released
71cc0519-247c-411b-9a47-35c647a5bde2	TCGA-V4-A9F3-01Z-00-DX1.39FC86CA-2833-4361-93A0-C8534EBFD255.svs	2fe16572b7620b3f93ac1201e8a60dba	1285854583	released
e086d51d-1c90-4c88-8fa9-795054f416ee	TCGA-WC-A885-01Z-00-DX1.E38A80BB-5313-4ED5-8818-C5CC21365E16.svs	17adead712ce5b7c3123b04cfc39bfb4	618417319	released
3b12630b-34e4-499d-8b0a-41c279162155	TCGA-YZ-A980-01Z-00-DX1.70AB0D30-D42F-41CC-B68E-99BB35CD363B.svs	04cf58a90d2b13825fd86c92a1117884	620779576	released
860a770e-6a5d-43d4-bae1-47f2c830a42c	TCGA-V4-A9EE-01Z-00-DX1.46C2BBBC-16B6-48B0-8350-F25A367F6A09.svs	11617de024cd3a922db8cb0c2d3fd715	2066853721	released
754e87bb-fbc9-42b4-9dd0-83e35eb5fe29	TCGA-V4-A9E9-01Z-00-DX1.3B6A6FBE-41DE-40A2-BDD2-E895DAE4127D.svs	c532fb1cf94f12354d0bcc80e2a7c627	2708066061	released
3435718c-f153-4268-b855-48f426832eae	TCGA-VD-A8KJ-01Z-00-DX1.31C09AA6-FB01-4FFD-841D-81BE24532CFC.svs	96c9563d4d7b4072e73fc0a8b9eac9fa	621864796	released
6e117847-3a45-4731-9b50-02c1e2c4fb30	TCGA-V4-A9E7-01Z-00-DX1.465EFC95-3B6C-4836-A8BC-0A4F0BBFA601.svs	721b208da4bba48615afbb0a0c14bcda	2303203685	released
674b6bca-643e-4443-969d-619e36c8fce5	TCGA-V4-A9EF-01Z-00-DX1.3084FABF-8AC4-403A-ADD7-64CFB34CCB95.svs	1383cf5e40d8c7befda1787f99b7c4ec	1733207091	released
8209ae4a-c93f-4a9d-8240-5278d3da7f4e	TCGA-OR-A5JK-01Z-00-DX4.1B1918F9-6FDA-4034-8AEA-219528EACB1A.svs	c59901de47d3583582a02d8c5fd5d00f	1854220279	released
26a73bd1-e977-4b6c-a0dc-289db26dcb61	TCGA-V4-A9F7-01Z-00-DX1.EDC25B84-ADFA-4216-8640-12A15E2AC08A.svs	ed5d11a93b8f44065b98aed926741d49	823243365	released
b4c71bd0-ca50-4320-b57e-e1f64fa5e717	TCGA-VD-AA8Q-01Z-00-DX1.DA856B64-9633-4798-8B53-3ECFA8DA3064.svs	b487a9b41353b5f9f8192fc80f645a30	455140130	released
9c10da9a-9009-40f7-bceb-73de7d217880	TCGA-WC-A87Y-01Z-00-DX1.7B4CB33C-5D8F-4477-90F5-80F7402A6D7C.svs	3b03fd423d62538a81fe4c5a4a31623f	1150336151	released
8759c763-0370-4a82-baa0-d1802aeba6d5	TCGA-HT-A5RB-01Z-00-DX1.6928817C-E954-4245-85D4-90D4501E2424.svs	085034c07412147418422f6445a76cf4	629638307	released
a8d4d6e6-36d8-43be-aba7-d3d2d12a333d	TCGA-HT-7608-01Z-00-DX3.67EA3645-3674-453C-9AD7-46A2EA060905.svs	9d40cb4dce1368115667d3d381e82579	1291888001	released
01e0850c-d4fb-439b-8bbb-c6c89c5f5411	TCGA-HT-7684-01Z-00-DX4.2EB29D5E-88AD-4554-A752-85144430191B.svs	0f40b03f9d0b3e4cb8f573060baa187e	1308989343	released
beb9f883-871c-4785-96d4-ef7ca03b8a33	TCGA-HT-7611-01Z-00-DX1.AE487FF3-EF5A-4CE5-8618-20F234A59F1E.svs	0037cb131c434c3ce6216b33cffb6ff4	1449731851	released
b943e1c2-496d-4864-9bc9-fc8d31eed229	TCGA-OR-A5LN-01Z-00-DX4.D7D5817F-E47D-45C7-A003-952DF8FE8A0C.svs	c94aced9d793f0b3a74483937fac78f4	2319978913	released
97085385-4596-4c43-b337-b551d74ede73	TCGA-OR-A5JZ-01Z-00-DX3.FB198529-3CEE-4B36-AACA-6515D6AB4337.svs	0092b463c979ca36882056a89e79fa83	1817569493	released
d15ecd62-3ae5-4ec0-a71d-9903e823d7ae	TCGA-OR-A5JM-01Z-00-DX1.94A515FD-5AA8-410C-8F52-170A3BA94AB3.svs	820f9f06c3383e4e24c1e5ee8599e087	1706793531	released
82615c00-4da2-4b68-a973-53069113fb35	TCGA-OR-A5LN-01Z-00-DX5.343B333F-068C-4AD4-9E50-523DD16378EF.svs	04e73a06b2d236610e33e17b517b9b9f	2480787573	released
c366f181-7523-4076-8ed8-29eb43ff1a1c	TCGA-OR-A5LP-01Z-00-DX1.C86BA2AC-3FB2-4009-9956-D32A7A8ABE1C.svs	395c435ef723546a95aba4414acaf411	1767370209	released
03097946-e8d7-4680-b39a-7efee3c6eb47	TCGA-ET-A3DS-01Z-00-DX1.AEF2D46B-B024-4ED9-AFD6-5CE00EACF330.svs	917de2b6d91a3f59bf8c656fe3523c9b	1060352013	released
53149a68-c567-43cf-a5e6-5231f43f6480	TCGA-CS-5395-01Z-00-DX1.389d3129-a006-4d96-bd0f-1f3240118e5b.svs	c556b17b258e93552ac6e8d157056d02	347048251	released
67043431-daf5-40a1-8528-a53129a0e634	TCGA-S9-A6U1-01Z-00-DX1.1F328064-7637-4194-836B-6D6F2221AB8B.svs	39b4e279da12f8eecaaa2e5348d73207	2262896439	released
a0047df8-0eec-4ba3-a005-d207be7250e5	TCGA-HT-A5R7-01Z-00-DX1.710C776B-5420-42E6-8D40-C5C36D1CA603.svs	713ae4276d36a3dc91736d2e5b3a3596	375926809	released
2d934ad4-cbf9-4475-b440-f4cd31425688	TCGA-FG-7641-01Z-00-DX1.7672d4c9-2bd2-4faf-a183-f69b7e1aefea.svs	1aeb44c13b5ae98faa6551ebf95f12bf	1178709681	released
fe0c7924-0d09-4a57-88ac-e30acd92a48a	TCGA-HT-7854-01Z-00-DX2.FDFCD4CA-A809-4DDF-A680-FB4A6948F575.svs	213275f4e7d78aa8ca97531a3b0ee04c	983894695	released
22824748-ea81-43e8-88a4-bc86650fed87	TCGA-TM-A7C5-01Z-00-DX1.6B493BB3-6497-47AE-8D35-CC7C35868E6E.svs	a46ff134818e5929970da85713f90320	474616473	released
cb755e9e-d45c-42bf-8855-112a1a0b9da8	TCGA-DH-5142-01Z-00-DX1.3C7EAF01-4DC5-4FBE-849D-17DD3A6B5D8D.svs	47575319b6272160d3b8826a44f83146	1622890445	released
f7dbeae4-52df-418e-825a-c671b820edcb	TCGA-S9-A6WQ-01Z-00-DX1.F3EDD859-8FEF-48B4-BFEA-36BCCE34F030.svs	9d412380484828906e73cb1ac57ac563	853685991	released
4e68f5d2-22c9-4034-89f9-014fcf240dea	TCGA-HT-7479-01Z-00-DX3.FF2CDA94-4F2A-4B13-9FAF-5C7EA1586325.svs	ddf7d0c8df9f0215d2b92c3482ed6e9c	938791685	released
21dfdbca-2ad4-48d4-8ef1-b4a0f787c5cb	TCGA-VM-A8CD-01Z-00-DX1.F33FFB83-3DC7-4543-A496-1EC738188DE0.svs	240ca5b2f7c5de9fb83127f596280938	1431599211	released
6fba63fa-8434-4915-bd20-a5701b3ffd6a	TCGA-VM-A8CH-01Z-00-DX3.B0A4A9A2-14B8-4080-8DF8-B2055EFFFDF8.svs	74ad07e874e696042f458d499dbc4cc9	2047646467	released
f5b88fc9-c086-4f4c-b972-81dd579afe4a	TCGA-HT-A4DV-01Z-00-DX2.702EF31E-4E34-482D-AE05-3EDEED527CAA.svs	01e0b789f73cbd9a9b5fed046406d42b	811044219	released
213653fd-244c-4c40-b98f-099ee49d5eaa	TCGA-FG-6691-01Z-00-DX1.d5e614cf-985b-4ca1-9ded-4ff57e938df1.svs	6469a4f609c894d20e1fe9953e86441d	787798511	released
a55424b4-bd27-4c8b-b367-f8c84cc51345	TCGA-VM-A8CB-01Z-00-DX7.E1F6875A-18A8-4696-AC98-383E476ABE97.svs	7b75896cb98baf850158ff1e9c5cd8f5	2273542679	released
09c624c4-6a1c-419d-8a36-b76e41f25359	TCGA-WY-A85E-01Z-00-DX1.AA7A4C1F-99AA-490D-B6D4-280EAB1EFF56.svs	11f00405a452cd52a7a2dfced952baec	1699259177	released
cf485a8d-f8dd-47a4-9cd9-cdf5002c81ae	TCGA-WY-A85B-01Z-00-DX1.1E4B796A-A1E3-45F9-8075-61DE8FBF0B80.svs	7c0154b176983f65dde3849c0fd5325a	110589893	released
252bb839-cd5b-4897-86f6-99da871115a8	TCGA-HT-7902-01Z-00-DX2.897F6F34-7DA1-41B8-883E-A4D4378FD4EF.svs	29bfe5343a78297555a0d18f114b311a	657802389	released
38ed5613-9beb-4cdc-8e18-69f383de6f0a	TCGA-FG-8191-01Z-00-DX1.cf5a8abc-ba6d-438f-b070-95fc79ba0fce.svs	770a67a6851da744549abf99c991a7e8	810326767	released
d7a01561-bc22-440c-8e02-4e22965a29f2	TCGA-W5-AA38-01Z-00-DX1.84893B97-DE21-449D-83C4-9233D461A11F.svs	ba0bfa54aaab32a2b5b2d76d617ac09a	1917665198	released
59aa35ce-ac1f-4f7d-9c9c-0649f3da23c1	TCGA-H8-A6C1-01Z-00-DX1.48F49369-4B4A-4B82-B779-52AE4582DE74.svs	30eec379c9a9895e386ee1bb663ca0cb	264370341	released
e45c43d1-b45c-4f2c-b50b-aef345a69178	TCGA-G4-6586-01Z-00-DX1.f19ef98f-9540-4b8d-bd13-5891e79b2576.svs	38a72717d4bf9229a86469908979a2e0	676419285	released
544845fb-680d-45e5-996e-72f6b784dc66	TCGA-CM-4746-01Z-00-DX1.c83b9795-bf45-4100-9052-a7e485e0f770.svs	9216209adc32369e63dc5fb467c103d3	1064067427	released
845e3a9a-6d0c-4a28-81ac-16ed94d36f7a	TCGA-ET-A25L-01Z-00-DX1.B31B7680-B69C-4F7B-82B2-4E31AC6A320F.svs	ea531d92994f620b4128d0365285661c	1535294005	released
7ce04171-9270-41f1-8b59-2732fdb8aafb	TCGA-EM-A2P3-01Z-00-DX1.7A8DC9FF-F03F-4273-8DCE-EAB412118945.svs	90fcf6839672f89565c713f586ebdc27	217589274	released
5ac05010-5a2d-4ebe-b59b-2ee93db00052	TCGA-AY-A8YK-01Z-00-DX1.89E3C546-0425-449B-A6FB-1C35168EA7EB.svs	407b2b5b464be11d7a334377ad4fab92	605800784	released
a0b95524-c67b-4bd7-880e-a6f325025815	TCGA-DA-A95Y-01Z-00-DX1.BC48F57E-39E1-4DBE-B497-94BCF5E242E7.svs	b76475a379ac778121696594205ba909	363516619	released
2aaa0112-84d5-48ab-90ce-f5e739fb8d61	TCGA-Q1-A73P-01Z-00-DX1.2E8DD02B-4F5D-4E13-91DB-D9E2373B645F.svs	36c3e2b3ded6bddc9d6a29eab7fad0f3	1437376117	released
98a97692-4eee-463f-90bf-20f8446e4533	TCGA-BL-A13I-01Z-00-DX1.D08284EF-2E42-44FE-A3B9-BEF64076A86E.svs	1787fc2b8e64c2c7f9f7fe12b47a7630	818970805	released
25f66bae-643f-4393-ae0e-5022cde186a2	TCGA-06-0188-01Z-00-DX1.0f407c83-b086-4b9b-815f-a300c8ab8f22.svs	8ced6e11379be50e4e189609dd773212	387379607	released
074a2f9c-cddf-401f-b37d-47b7346562c8	TCGA-02-0338-01Z-00-DX2.45827D5B-CF01-4AC9-BC51-EC3C521B1A1A.svs	61c80e4651064f504c9ff93bf643fe2a	1545888888	released
521b932d-1655-426b-9892-34d015c9942c	TCGA-06-5418-01Z-00-DX1.8c45ebb4-528d-4d2d-bde0-05266b51f06c.svs	7dedebe61706555d999587fc4db3b9a6	150298863	released
fa95d06a-b753-4bfd-b890-82bd9ddfd974	TCGA-ZF-AA5P-01Z-00-DX1.B91697A2-A186-4E67-A818-56271D2009A9.svs	ac92c4f58ff5de6045e27ac413b430e1	1907854833	released
9ea0cace-d2f9-471f-ae6b-04407c4633b7	TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC.svs	97c1d91f51a1dac7653c26ec84bf3003	2711192931	released
ca905581-20aa-40a9-a176-54608922d878	TCGA-YF-AA3L-01Z-00-DX1.56C211C1-20C7-4000-9C39-F76919ADA592.svs	59c290786b4d915f0676c2084621109e	1345988721	released
480e40d2-2c29-407a-ab7c-bf053a2ca587	TCGA-CU-A0YO-01Z-00-DX1.847097EC-2E17-44BA-9162-6AA298B7CAFD.svs	71ac91a0873df4f4ca304fec70a8d93d	1084236847	released
a8346031-8c7c-48ce-935a-201407ff1b34	TCGA-CF-A1HR-01Z-00-DX1.C56E4296-EB85-4DBA-B0A0-9D6FA097A74F.svs	55d5a9206749cbd312eea041b8a1d00c	935697651	released
9fc53f5f-0eee-4fe1-b78f-aec57c9266d1	TCGA-G2-A2EJ-01Z-00-DX8.C3EB2C27-F483-4CE5-AF8D-2AF462AB296F.svs	ec9681a2c5b7b91b0bdaa1ac626fd5f5	1735207367	released
69315b32-d86f-4063-84f4-31645eb486b5	TCGA-06-0649-01Z-00-DX2.d9e0f4c7-cfea-4724-9109-a9642c530def.svs	35b195a045c0be8b5fe55cf63bfbba05	37054049	released
f48f529c-7280-42bb-95dd-686f62c28138	TCGA-06-0686-01Z-00-DX2.a8bb8d8a-c768-4ef4-81ec-1172b8110c2f.svs	d5d54bb7c65f34a023b4160ee849e0a4	55024589	released
a1112cde-9cca-4c65-bc68-c2dfb635c802	TCGA-06-0166-01Z-00-DX5.a5de0008-83a4-4bff-8efe-fa70dcc9a6a3.svs	81456002b58410167b4d10a6d34992ff	718661957	released
fae7571f-46ce-47b0-aaf3-b4879b407e51	TCGA-06-0178-01Z-00-DX1.6102d1a4-610b-4c5e-abc8-17dce6b84911.svs	e93839febed39fc43504e5c7b270b1f5	541664285	released
7a89f031-e739-48d7-83e5-6c00e34c3d21	TCGA-14-0867-01Z-00-DX1.4fa49d35-0a00-4ab6-b521-28401389a469.svs	6a7ad7d0ebbb28780213c3cacfa7e215	1243722679	released
f7e86668-18ee-4f01-8d8a-0524b23e8413	TCGA-06-0216-01Z-00-DX2.f0041db3-39da-48a8-860e-b25876ff537e.svs	e362c9866f370a78e5ff39106d81bdc8	497222897	released
24b834d8-d1b8-48fe-89fc-99d143a58e49	TCGA-27-1833-01Z-00-DX2.152a5b4b-2a73-49f2-af6f-84bf292241a3.svs	a7fcdf48ab8df739b30ed36a771003cc	639891511	released
f719b6b9-2c93-4f89-9ddf-ed1034226ab8	TCGA-14-1458-01Z-00-DX4.c04960ec-9804-4665-8f3b-dc170d15429c.svs	3e7b3cbc5912b5bad3ece870591668cb	494096045	released
331b0e9c-3c80-4fc0-a0a7-7787b5f178b5	TCGA-E7-A5KF-01Z-00-DX1.61663245-91CA-423F-9639-30B9F7E216C4.svs	e09bee03471348a436ce7dd5b489a402	865192947	released
2d4094a1-c7f7-4709-83f3-8d74d5476bad	TCGA-CF-A3MI-01Z-00-DX1.5619CA1A-F772-44CC-BBE2-F2C365E2699D.svs	2f3c9ff7cf264583bfb64eda22accfe4	1351919629	released
4ba87590-5c51-41f5-b938-f99a4b0d894d	TCGA-02-0006-01Z-00-DX1.a37df719-8b93-4245-ae49-67eb1114253a.svs	4287c147072dc3332d208b2a4a16a2ed	698500081	released
90a6bf6f-d9a0-46b4-a2f2-1e59f641ab15	TCGA-CF-A3MF-01Z-00-DX1.91768C26-5BB1-4DE6-9737-AA26BD687A75.svs	63aea5a7f9a88a84225d37499130b237	1958751511	released
fbc28279-1401-4312-b41a-03be510af446	TCGA-XF-A9T0-01Z-00-DX1.63C52F23-3DE3-4D3A-914E-E7F3CB23D410.svs	65e6552d54d38c000b444e6262d28d17	1650799173	released
5d29a665-fc07-48a4-8e7e-d89902f3b4a3	TCGA-27-2524-01Z-00-DX1.248D3383-FA61-4384-8161-0CB9B10F7677.svs	d9355437b809a5ad76a4d5d79c0ae8f6	1810216891	released
